,Hokkaido,Osaka,Tokushima,Nagasaki,Niigata,Hyogo,Ishikawa,Nagano,Tottori,Gunma,Oita,Saitama,Akita,Wakayama,Kochi,Miyagi,Tokyo,Kanagawa,Fukuoka,Yamanashi,Aichi,Iwate,Unknown,Okayama,Nara,Mie,Kagawa,Miyazaki,Aomori,Shizuoka,Yamagata,Kumamoto,Hiroshima,Yamaguchi,Tochigi,Kagoshima,Chiba,Saga,Gifu,Okinawa,Ibaraki,Shimane,Fukui,Ehime,Kyoto,Shiga,Fukushima,Toyama
2020-03-08 22:00:00,9,27,0,0,2,12,2,4,0,7,0,12,1,0,0,5,71,28,10,4,23,1,1,5,5,1,2,2,3,10,6,1,3,2,2,0,14,3,1,2,4,0,0,3,6,4,4,3
2020-03-08 23:00:00,7,16,1,2,1,9,2,3,2,1,1,14,1,1,0,1,39,20,3,2,15,0,6,1,0,2,0,1,0,5,0,1,4,1,3,3,17,1,1,2,2,0,3,1,4,1,2,3
2020-03-09 00:00:00,5,11,2,0,0,5,0,2,0,3,1,15,0,0,0,2,33,14,3,3,14,5,2,2,2,5,1,0,0,3,0,0,1,3,1,0,7,1,1,0,3,0,0,2,1,1,0,1
2020-03-09 01:00:00,2,6,0,0,1,1,0,2,0,1,1,1,1,0,0,0,16,5,1,0,2,5,1,0,1,3,1,2,1,3,1,0,1,0,2,2,7,1,1,2,2,0,2,0,2,0,5,1
2020-03-09 02:00:00,1,2,0,1,0,1,0,1,0,1,0,5,0,0,0,0,10,1,1,0,2,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0
2020-03-09 03:00:00,6,3,0,1,0,0,0,0,0,0,0,4,0,0,0,1,12,3,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-09 04:00:00,2,1,0,0,1,1,0,1,0,1,1,3,1,0,1,1,9,2,2,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0
2020-03-09 05:00:00,0,12,0,0,1,3,0,0,0,0,0,0,0,1,0,1,11,7,0,0,3,1,0,1,1,0,0,0,0,3,0,0,0,1,3,0,1,0,2,0,2,0,0,0,1,0,1,1
2020-03-09 06:00:00,7,14,1,0,2,3,0,2,1,2,0,5,0,1,0,0,22,12,0,0,6,0,0,4,3,0,1,0,0,1,0,1,1,1,1,0,8,0,0,0,3,0,2,1,0,0,1,0
2020-03-09 07:00:00,10,19,0,0,6,10,1,2,2,0,0,7,0,0,0,1,40,16,6,2,22,4,1,3,2,2,0,2,0,2,2,2,4,1,4,0,7,1,5,1,5,0,0,2,7,1,2,0
2020-03-09 08:00:00,12,23,1,0,2,17,0,14,1,4,0,8,1,0,0,2,59,24,4,1,17,3,2,3,2,3,2,0,3,5,0,1,2,0,6,3,9,0,3,3,3,2,0,1,1,0,1,1
2020-03-09 09:00:00,15,10,0,4,3,6,2,5,0,3,0,11,0,0,0,3,57,17,2,2,14,0,2,2,7,4,3,1,1,4,1,2,3,2,0,2,12,1,0,2,4,1,0,3,0,0,1,3
2020-03-09 10:00:00,4,18,0,3,2,7,1,9,0,5,0,6,1,1,0,2,68,15,7,1,12,1,2,3,5,2,1,1,1,5,2,2,7,1,2,5,10,0,4,2,1,2,0,2,3,2,4,1
2020-03-09 11:00:00,12,8,2,2,2,12,1,3,0,2,1,11,2,0,1,5,60,12,5,2,6,1,2,4,0,2,3,0,0,5,0,2,4,1,0,3,11,0,3,2,7,0,1,1,6,3,1,1
2020-03-09 12:00:00,15,31,1,0,3,19,0,9,0,5,1,19,3,0,2,4,104,29,11,0,16,0,7,6,4,6,3,0,1,5,1,1,6,1,4,2,12,2,2,0,4,2,0,2,6,1,4,3
2020-03-09 13:00:00,6,19,1,3,7,9,2,7,1,1,2,10,1,0,0,2,56,19,8,2,12,1,2,1,1,4,4,3,0,8,1,0,4,3,3,3,9,0,3,0,2,1,2,2,3,2,0,3
2020-03-09 14:00:00,14,17,0,6,5,6,1,7,0,2,0,8,5,0,0,2,67,15,5,0,12,0,2,1,2,1,1,0,1,7,0,1,2,2,5,1,12,0,3,5,4,0,2,0,10,4,3,0
2020-03-09 15:00:00,8,18,1,0,3,7,3,4,0,5,1,6,0,1,1,5,59,19,3,0,14,1,2,2,0,0,0,1,0,5,0,2,3,2,2,2,5,1,3,0,3,0,0,0,4,0,0,2
2020-03-09 16:00:00,9,15,1,2,1,14,1,3,0,3,0,13,0,0,3,4,46,12,7,1,11,3,2,2,4,3,3,1,2,3,1,0,2,0,3,1,9,0,0,3,2,0,1,1,2,1,2,0
2020-03-09 17:00:00,17,23,2,1,1,26,2,7,0,2,1,23,2,0,1,3,52,20,14,1,17,0,0,1,2,2,1,1,2,6,4,4,6,2,0,3,14,1,3,3,2,1,0,6,2,2,2,1
2020-03-09 18:00:00,14,32,2,3,6,15,0,6,0,8,1,5,2,0,1,8,85,24,13,6,17,1,1,1,4,0,1,2,3,10,0,2,4,3,6,2,9,1,1,2,8,1,3,5,9,4,3,3
2020-03-09 19:00:00,9,30,3,4,4,12,4,3,1,6,2,10,2,0,0,6,48,20,6,0,15,1,6,0,5,2,1,3,1,9,4,2,11,0,5,2,14,1,8,0,4,1,1,0,8,2,6,2
2020-03-09 20:00:00,16,23,1,2,11,15,2,7,1,5,1,20,0,0,1,3,70,19,9,4,19,0,2,2,7,1,2,2,2,2,4,3,9,9,4,4,10,0,9,2,9,0,1,2,4,0,4,1
2020-03-09 21:00:00,23,23,2,4,7,13,3,8,1,2,2,10,1,1,2,8,65,25,11,8,11,4,2,2,2,4,4,0,0,5,4,2,4,0,8,1,14,1,4,3,7,0,1,0,5,1,7,3
2020-03-09 22:00:00,16,26,0,1,5,15,4,6,4,6,3,17,1,3,3,7,83,34,9,1,17,2,2,3,4,0,1,0,2,5,3,0,3,1,4,2,11,0,5,3,10,1,5,1,4,4,4,1
2020-03-09 23:00:00,7,32,0,6,5,15,6,11,2,3,1,10,0,0,1,3,66,33,8,1,19,2,2,3,3,2,0,1,1,4,1,1,3,3,2,0,19,0,3,4,6,1,3,4,3,5,2,2
2020-03-10 00:00:00,13,18,0,1,3,8,2,4,0,3,1,8,2,0,0,1,42,15,6,0,7,0,6,1,1,2,1,1,0,5,3,2,2,2,1,0,13,0,0,3,0,0,0,1,7,2,4,0
2020-03-10 01:00:00,4,10,1,2,0,2,1,3,2,1,2,7,0,4,0,2,25,6,4,0,6,1,2,2,0,0,0,0,0,3,0,0,1,0,2,2,2,0,2,1,1,0,0,0,1,0,1,0
2020-03-10 02:00:00,3,8,0,0,1,1,0,0,0,0,0,3,0,0,0,1,24,2,0,0,2,1,2,1,1,0,0,1,1,3,0,0,2,0,0,0,2,0,0,0,2,0,0,1,2,0,1,0
2020-03-10 03:00:00,2,3,0,2,1,2,1,0,0,0,0,3,1,0,0,1,8,1,3,0,1,0,0,1,1,2,0,1,0,2,0,2,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0
2020-03-10 04:00:00,0,4,0,1,5,4,0,0,0,0,0,2,0,0,2,1,11,4,3,1,5,0,2,0,0,0,0,1,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2020-03-10 05:00:00,3,4,0,1,2,1,2,4,0,1,3,7,0,0,0,0,15,6,0,0,1,0,0,1,0,1,0,0,0,1,0,1,2,0,2,0,5,0,3,1,4,0,1,0,2,0,4,2
2020-03-10 06:00:00,4,15,0,6,1,5,2,4,1,1,0,13,1,2,0,0,20,12,2,1,9,0,1,1,1,0,0,0,1,2,1,1,1,0,1,1,12,0,1,0,2,0,1,0,2,2,0,1
2020-03-10 07:00:00,8,19,0,2,8,11,1,6,0,3,2,12,0,2,1,3,43,16,7,0,27,4,4,3,4,3,0,2,1,6,2,1,2,4,7,1,9,2,3,3,3,0,1,3,10,3,2,0
2020-03-10 08:00:00,19,16,2,4,2,11,4,14,1,6,0,11,1,0,3,3,75,27,7,0,16,2,2,2,2,4,0,1,0,5,0,0,4,2,2,0,16,1,4,5,6,0,1,1,5,1,1,1
2020-03-10 09:00:00,14,14,1,1,9,7,1,8,0,4,3,11,3,0,2,4,52,27,9,2,9,0,0,1,2,1,6,0,0,12,0,0,3,5,1,1,18,2,3,5,4,1,2,2,2,2,0,2
2020-03-10 10:00:00,6,12,0,0,3,14,1,4,0,4,0,8,1,1,0,2,59,19,4,1,11,1,2,1,2,1,1,0,0,4,3,1,4,4,0,4,16,0,2,3,3,0,1,0,3,2,2,0
2020-03-10 11:00:00,14,10,1,1,8,7,0,7,0,4,4,11,2,1,1,5,60,20,4,1,12,2,3,2,0,0,1,0,2,6,0,0,4,2,3,0,6,1,2,1,2,1,3,4,5,0,2,1
2020-03-10 12:00:00,14,26,0,1,3,17,0,6,1,6,3,11,2,1,2,1,60,15,6,2,26,2,2,1,2,4,1,1,1,6,1,0,4,3,7,0,20,1,2,0,5,0,0,4,6,0,4,7
2020-03-10 13:00:00,11,17,0,5,8,11,0,6,2,0,4,11,0,0,0,4,64,18,2,2,12,0,2,1,0,4,3,1,2,5,1,0,2,3,3,0,18,0,6,1,6,1,1,0,2,1,2,2
2020-03-10 14:00:00,6,16,1,3,2,15,0,4,0,4,0,8,1,0,1,3,66,14,8,1,13,0,0,1,1,3,0,0,0,6,1,2,1,1,1,2,9,2,4,2,5,0,3,2,4,0,1,2
2020-03-10 15:00:00,9,19,3,2,3,6,2,0,0,2,1,5,1,0,0,3,53,11,6,1,14,3,3,1,3,1,0,2,1,2,3,2,1,0,3,1,9,2,2,4,6,0,1,4,3,4,2,2
2020-03-10 16:00:00,10,18,0,0,4,6,0,6,0,2,0,10,0,0,0,5,59,9,2,2,8,0,2,2,3,2,1,0,1,3,0,2,0,1,3,3,7,0,0,0,3,0,0,2,6,0,4,7
2020-03-10 17:00:00,14,25,0,1,4,13,3,3,0,3,0,9,0,2,2,6,62,18,5,6,13,1,0,1,1,0,4,2,2,8,0,1,3,0,2,5,15,2,1,3,2,0,2,1,3,3,2,1
2020-03-10 18:00:00,16,28,0,1,7,23,2,8,0,4,4,10,0,5,1,7,80,23,13,1,23,3,2,0,2,3,3,2,4,12,3,4,5,0,4,2,16,0,4,2,3,0,1,6,5,3,4,2
2020-03-10 19:00:00,21,29,1,2,6,21,3,10,0,4,4,13,2,2,1,3,104,28,5,1,17,3,2,4,3,4,2,0,1,14,0,0,7,4,3,3,8,5,3,1,8,1,3,3,4,2,1,5
2020-03-10 20:00:00,20,30,0,0,7,17,5,7,0,10,3,12,2,1,1,6,76,28,15,1,11,4,1,1,3,4,1,1,2,7,1,5,2,0,4,2,9,3,5,2,5,3,1,1,7,5,4,3
2020-03-10 21:00:00,20,36,1,5,10,13,1,5,0,5,6,17,4,0,1,8,74,22,7,3,22,2,2,4,5,5,2,3,1,10,2,2,4,3,2,2,14,4,6,3,7,0,4,3,10,6,5,3
2020-03-10 22:00:00,20,27,1,0,6,16,2,9,3,2,3,19,3,0,1,11,74,25,8,2,23,1,5,1,2,2,1,3,0,10,1,0,3,3,5,1,17,3,3,1,8,0,2,3,6,4,1,0
2020-03-10 23:00:00,13,17,1,3,2,14,3,6,1,1,1,14,1,0,0,5,60,6,10,1,17,3,6,1,3,5,5,1,3,8,3,1,2,3,22,3,15,5,4,3,4,0,2,0,3,3,3,2
2020-03-11 00:00:00,2,14,0,1,5,4,3,5,0,0,0,7,1,1,0,0,31,8,3,0,4,0,1,4,0,2,0,1,1,8,3,1,0,0,2,3,11,2,1,1,1,0,1,0,1,2,0,3
2020-03-11 01:00:00,2,8,0,1,2,5,3,2,0,1,1,6,0,0,1,0,19,10,6,0,7,2,0,1,1,1,0,0,0,1,1,1,0,0,2,0,5,0,0,0,3,0,1,1,2,0,1,1
2020-03-11 02:00:00,1,6,0,0,2,2,1,2,0,0,1,1,3,0,1,1,22,5,2,0,4,0,0,0,0,0,0,1,0,4,0,0,0,1,1,0,1,0,2,0,1,0,1,0,0,0,0,1
2020-03-11 03:00:00,7,3,0,0,1,1,1,0,0,0,0,2,1,0,0,1,9,5,1,0,1,1,1,0,0,0,0,0,1,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
2020-03-11 04:00:00,3,3,0,0,1,1,1,0,0,1,1,4,0,0,0,4,2,6,3,0,7,0,0,1,0,0,0,0,0,2,0,0,2,1,0,0,1,0,2,0,1,0,1,0,0,1,0,1
2020-03-11 05:00:00,1,9,0,0,1,4,1,3,0,2,1,4,1,0,0,3,19,6,1,0,6,0,1,0,1,1,0,1,0,3,0,0,0,0,0,2,4,0,0,0,0,0,1,0,1,1,0,1
2020-03-11 06:00:00,3,8,0,0,4,3,3,5,1,1,0,18,0,0,0,4,31,18,3,2,16,0,0,1,6,3,0,1,0,4,0,0,1,0,2,1,4,1,0,1,2,0,0,1,3,1,1,0
2020-03-11 07:00:00,12,12,0,2,3,9,5,5,0,2,1,15,14,0,0,3,46,23,3,0,13,0,0,3,12,3,2,0,1,13,0,0,2,3,3,2,9,0,1,0,8,0,0,2,6,3,2,3
2020-03-11 08:00:00,8,25,1,1,4,8,3,6,0,2,3,14,0,1,1,4,79,23,2,3,15,3,3,1,3,6,2,0,0,6,2,0,5,1,2,2,15,0,0,1,3,0,2,1,6,1,8,3
2020-03-11 09:00:00,10,21,0,3,0,8,0,1,0,6,0,11,9,2,2,3,54,26,10,0,13,1,0,2,3,0,2,1,1,6,0,1,1,2,3,0,11,2,3,1,8,1,1,1,4,1,4,0
2020-03-11 10:00:00,5,9,0,2,1,13,2,6,0,0,0,10,1,0,0,4,66,20,3,1,11,1,3,2,0,1,0,2,0,9,2,0,8,2,3,2,12,0,6,2,1,1,0,2,8,1,2,0
2020-03-11 11:00:00,10,15,0,1,2,13,1,5,0,3,2,9,0,0,0,1,51,16,5,0,13,1,1,0,2,2,1,2,0,3,1,0,2,0,2,2,9,1,2,1,4,0,2,0,5,1,1,0
2020-03-11 12:00:00,4,24,2,1,4,10,1,7,0,1,2,7,1,1,0,4,60,20,7,0,19,0,0,2,2,4,4,2,1,6,2,1,4,3,0,0,12,1,1,2,2,0,3,2,2,1,1,2
2020-03-11 13:00:00,7,14,0,0,1,13,0,2,0,8,0,9,3,1,0,2,69,13,12,3,9,3,3,1,0,2,1,2,2,12,2,1,5,1,0,1,8,0,3,2,5,0,1,0,2,1,0,2
2020-03-11 14:00:00,8,12,0,2,1,7,2,2,0,1,0,5,0,0,0,1,54,9,6,2,7,3,1,2,4,1,2,1,0,7,0,0,1,1,3,1,12,0,2,2,2,0,2,1,2,0,2,3
2020-03-11 15:00:00,10,11,0,0,3,4,4,4,0,6,1,8,0,1,0,2,56,15,7,1,6,0,3,0,0,1,2,1,2,6,1,0,1,1,5,3,9,0,4,2,2,0,0,1,4,1,0,2
2020-03-11 16:00:00,7,12,0,2,5,3,3,11,1,2,1,4,2,2,0,5,36,21,4,0,7,2,3,3,0,1,2,0,0,3,1,0,1,2,2,0,7,2,3,1,5,0,0,3,5,2,0,6
2020-03-11 17:00:00,11,24,0,2,4,14,6,5,0,10,1,20,1,1,1,4,86,28,4,1,14,2,1,3,6,3,1,1,2,8,5,4,0,1,5,3,12,1,2,5,1,3,2,3,4,2,2,0
2020-03-11 18:00:00,18,32,1,0,6,24,2,5,0,3,2,14,1,3,3,2,95,18,12,1,36,2,2,5,11,2,3,1,1,20,1,1,5,2,4,1,11,1,2,2,2,0,0,2,10,2,3,3
2020-03-11 19:00:00,14,22,0,0,8,11,1,10,2,5,2,10,2,0,0,9,81,25,13,1,13,3,0,4,5,0,2,4,2,9,2,0,4,4,4,0,12,1,4,1,3,1,0,1,8,1,3,3
2020-03-11 20:00:00,13,25,2,2,6,18,6,7,0,2,1,15,26,0,0,4,78,26,12,0,18,1,2,4,3,3,1,0,0,13,2,2,5,2,4,1,16,5,4,1,7,1,1,0,3,0,4,0
2020-03-11 21:00:00,16,34,0,2,5,16,1,7,0,3,0,10,3,1,3,9,91,18,6,2,23,2,5,4,2,1,4,1,4,7,0,1,5,9,4,0,11,5,6,4,5,2,2,3,4,3,21,1
2020-03-11 22:00:00,18,22,0,1,1,20,2,4,0,4,1,17,1,1,2,3,67,29,13,1,19,4,2,5,6,4,1,2,3,9,1,0,6,13,2,1,11,0,2,0,3,0,1,2,8,1,3,0
2020-03-11 23:00:00,14,28,1,3,4,16,1,5,0,4,1,18,1,1,0,5,64,17,8,0,21,0,0,1,4,3,1,0,6,16,0,1,5,7,3,1,10,2,6,0,4,2,4,1,6,1,9,2
2020-03-12 00:00:00,3,9,1,1,1,12,0,3,0,5,0,9,1,0,4,4,40,14,4,1,12,1,0,2,2,0,1,0,3,4,1,1,1,3,1,1,13,0,0,0,3,1,0,1,1,1,7,1
2020-03-12 01:00:00,1,10,0,0,2,5,1,2,0,1,0,3,0,0,2,2,31,1,1,1,6,0,1,0,1,1,0,1,0,4,1,0,2,0,1,0,6,3,2,1,0,0,0,1,2,0,7,0
2020-03-12 02:00:00,0,5,0,0,1,5,1,0,0,4,0,6,0,0,0,1,27,4,5,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,4,0,1,0,0,0,1,1,3,0
2020-03-12 03:00:00,1,1,0,0,0,1,2,1,0,0,0,5,0,0,0,0,17,5,2,0,1,0,0,0,1,0,0,0,0,4,0,0,1,0,1,0,5,0,2,2,0,0,1,0,0,0,3,0
2020-03-12 04:00:00,2,3,0,0,2,1,0,0,0,0,0,1,1,0,0,3,5,9,2,1,4,0,0,1,0,0,2,0,0,1,0,0,1,1,3,0,3,0,0,0,2,0,0,0,0,0,0,0
2020-03-12 05:00:00,0,3,0,0,1,7,0,0,1,2,1,4,1,0,0,1,6,10,6,0,22,1,2,1,2,3,0,0,0,2,0,1,2,1,0,0,6,0,0,0,3,0,0,1,1,3,2,0
2020-03-12 06:00:00,3,9,0,0,2,10,2,6,0,1,0,10,0,3,0,2,25,10,2,0,10,1,4,0,3,0,0,0,0,0,2,1,5,0,0,0,7,1,1,1,1,1,1,2,0,1,4,0
2020-03-12 07:00:00,7,16,1,1,8,8,1,4,2,2,1,19,3,1,0,2,45,28,4,3,19,3,1,6,2,2,3,4,0,13,2,3,1,2,5,4,12,0,6,2,3,0,0,1,1,2,1,0
2020-03-12 08:00:00,6,17,1,2,2,14,1,9,0,4,1,10,1,1,2,7,67,19,5,1,23,1,0,2,3,3,1,1,0,8,0,1,4,5,7,0,16,1,2,3,1,2,1,0,2,1,2,3
2020-03-12 09:00:00,10,13,1,5,1,15,0,5,1,3,0,11,0,0,2,5,53,15,10,1,14,0,2,0,3,0,2,0,1,3,3,1,5,1,1,1,13,1,0,4,3,1,2,1,5,2,4,1
2020-03-12 10:00:00,13,27,0,2,5,13,2,0,0,1,1,17,2,0,1,2,63,13,6,0,21,1,2,1,0,1,1,1,3,4,1,0,0,1,1,3,17,1,1,2,4,2,2,3,3,0,4,1
2020-03-12 11:00:00,10,25,0,1,4,12,1,2,0,2,0,15,1,0,0,1,68,15,10,1,16,2,6,4,1,2,2,0,1,4,1,0,1,0,2,1,14,0,3,1,4,2,1,1,3,2,1,1
2020-03-12 12:00:00,15,25,2,3,3,16,3,11,1,3,1,21,5,0,0,5,112,28,10,1,17,1,5,3,3,2,7,3,0,12,1,2,6,7,7,2,7,3,3,3,5,0,1,3,8,4,3,3
2020-03-12 13:00:00,12,28,0,4,4,9,2,7,1,5,1,9,0,1,0,3,87,16,3,3,16,0,6,3,7,3,0,0,1,6,0,0,2,1,1,4,6,1,0,2,2,2,3,3,3,2,1,0
2020-03-12 14:00:00,4,17,1,1,3,5,3,11,0,2,1,10,1,0,1,1,63,10,5,1,12,1,0,6,0,3,1,2,2,6,6,3,7,1,0,1,7,0,1,5,5,0,0,2,6,3,3,2
2020-03-12 15:00:00,9,26,0,1,7,11,3,4,1,2,1,10,3,1,0,3,56,16,1,1,15,0,2,1,1,1,1,0,0,8,1,2,5,2,2,2,10,3,0,3,2,0,3,0,2,1,2,1
2020-03-12 16:00:00,10,19,1,1,4,4,0,5,0,4,0,8,1,0,0,3,66,21,8,3,14,0,0,3,0,0,0,0,0,9,0,3,4,4,1,1,9,0,1,1,2,0,0,1,3,1,0,4
2020-03-12 17:00:00,14,18,0,0,1,10,1,3,2,3,1,8,1,0,0,4,53,20,3,0,14,1,2,2,0,2,0,0,3,7,1,1,3,2,2,1,9,2,1,3,3,0,0,1,12,3,2,3
2020-03-12 18:00:00,18,22,0,2,9,7,2,13,0,4,1,17,3,1,2,6,85,20,14,0,18,3,1,1,3,2,2,1,1,6,1,0,7,3,2,2,9,0,2,6,5,0,1,2,2,1,7,2
2020-03-12 19:00:00,19,22,1,0,6,9,7,9,2,7,3,12,1,3,1,3,69,17,4,2,20,2,2,3,6,1,0,1,1,10,1,1,3,5,6,0,14,0,5,3,2,0,1,0,4,1,7,3
2020-03-12 20:00:00,14,30,2,4,4,13,0,8,1,5,2,13,4,4,6,6,86,26,15,0,18,1,3,2,4,0,0,3,3,11,1,1,9,5,5,3,10,1,2,1,5,0,0,1,7,0,2,3
2020-03-12 21:00:00,9,28,0,1,6,17,4,4,0,8,2,17,0,1,0,2,73,25,6,0,22,2,2,0,7,5,0,2,1,10,4,3,3,1,6,6,17,3,2,5,5,0,2,2,8,5,4,2
2020-03-12 22:00:00,15,22,1,3,7,13,1,6,1,4,2,15,3,0,3,4,75,17,8,1,13,6,4,2,0,1,1,1,0,12,1,2,6,5,3,3,15,4,2,1,4,0,0,1,7,1,3,3
2020-03-12 23:00:00,16,24,1,1,2,10,5,3,0,2,2,17,2,0,2,1,68,16,11,0,16,3,2,3,4,4,0,1,2,5,2,2,7,2,1,0,5,4,3,4,4,0,0,2,5,3,2,2
2020-03-13 00:00:00,4,7,0,0,3,10,2,5,0,0,1,4,0,1,1,3,56,13,10,0,8,0,2,4,0,2,0,0,0,5,2,1,0,0,1,1,10,0,0,0,1,0,2,1,4,0,0,0
2020-03-13 01:00:00,4,10,0,0,1,5,2,1,0,1,0,5,2,0,0,2,31,8,2,0,9,2,0,0,1,1,0,0,1,3,0,0,2,1,1,0,5,1,0,0,1,0,1,2,5,0,0,0
2020-03-13 02:00:00,2,5,0,0,1,3,1,5,0,0,0,5,1,0,0,0,22,5,2,0,3,0,0,1,1,0,1,1,0,2,2,0,0,0,1,0,3,2,0,0,2,0,1,0,1,1,0,4
2020-03-13 03:00:00,3,6,1,0,0,5,1,0,0,0,0,2,0,0,0,0,14,4,0,0,3,0,0,1,1,0,0,0,0,5,0,0,1,0,0,0,2,1,1,0,1,0,1,0,0,0,1,1
2020-03-13 04:00:00,1,0,0,0,0,0,1,2,0,0,0,1,0,0,1,2,11,4,0,0,5,0,0,0,0,0,1,1,0,1,0,0,2,0,1,1,1,0,1,0,4,0,0,0,0,0,1,0
2020-03-13 05:00:00,4,2,0,0,3,2,1,2,0,6,3,1,2,0,0,3,17,5,3,0,4,0,0,4,1,2,0,1,0,1,0,1,3,0,3,0,11,0,0,0,0,1,0,1,0,0,1,0
2020-03-13 06:00:00,4,6,0,0,5,6,2,1,0,0,0,26,3,1,0,1,35,9,5,0,18,2,1,1,4,4,0,0,1,7,0,0,4,2,3,0,12,0,3,4,1,0,0,1,4,1,1,1
2020-03-13 07:00:00,12,14,5,1,2,8,1,6,1,7,1,20,1,0,1,0,54,25,7,3,14,6,4,3,8,3,4,1,0,2,1,1,1,1,5,2,6,0,0,4,5,0,1,1,3,4,2,0
2020-03-13 08:00:00,11,17,1,0,6,13,1,13,1,4,1,11,2,0,2,5,68,34,4,1,23,4,4,5,0,2,2,3,0,7,2,3,3,1,3,1,13,1,1,6,1,2,2,1,4,1,4,3
2020-03-13 09:00:00,16,17,0,1,4,8,0,5,0,5,4,14,0,0,1,2,54,20,7,1,13,1,2,3,0,3,4,0,1,10,2,1,3,0,3,4,11,1,2,5,3,0,1,5,8,2,0,5
2020-03-13 10:00:00,17,15,0,3,5,10,4,3,1,2,1,10,0,1,2,9,60,16,3,0,19,1,4,2,1,4,1,0,1,5,4,1,1,2,2,1,8,1,2,0,5,1,0,1,4,1,3,1
2020-03-13 11:00:00,10,16,1,2,2,7,1,3,0,7,1,8,1,0,1,1,66,24,5,2,13,2,1,4,1,3,1,2,4,5,2,1,6,1,2,2,15,1,0,3,2,1,0,3,6,3,2,2
2020-03-13 12:00:00,17,22,0,3,3,16,4,7,1,6,1,9,2,1,0,4,102,16,10,1,15,1,2,2,3,4,2,1,5,7,4,2,6,1,0,0,13,1,2,4,5,0,2,3,6,3,4,2
2020-03-13 13:00:00,10,15,1,1,4,12,4,5,1,1,1,13,3,0,1,4,47,13,4,0,16,3,1,1,0,2,0,1,2,5,3,1,4,6,4,1,20,0,2,2,5,0,3,1,5,1,2,1
2020-03-13 14:00:00,18,15,0,2,4,7,2,13,0,1,1,6,0,1,0,0,53,4,5,2,11,0,2,2,1,3,1,0,1,5,4,3,4,6,1,1,10,0,1,3,0,2,0,2,6,0,3,1
2020-03-13 15:00:00,8,9,0,1,3,7,1,5,0,3,0,11,0,0,0,2,40,12,6,0,13,2,4,3,1,0,1,0,1,6,1,0,0,0,5,0,6,0,1,3,2,0,3,0,3,1,1,2
2020-03-13 16:00:00,5,17,0,1,4,11,3,4,0,8,1,11,1,2,0,1,49,19,9,0,9,1,3,4,4,2,2,3,1,6,2,2,3,0,2,1,11,0,2,3,5,0,1,1,4,1,1,0
2020-03-13 17:00:00,13,21,0,0,3,9,4,9,0,3,2,4,4,1,0,2,53,17,8,1,20,1,1,1,1,1,2,1,0,9,1,1,6,1,4,0,11,0,4,4,6,2,2,1,6,2,2,1
2020-03-13 18:00:00,19,11,1,2,9,15,7,6,1,6,1,16,2,2,0,3,72,20,8,1,32,3,2,7,1,4,3,1,1,16,0,1,7,0,2,3,17,0,3,3,2,0,1,7,5,3,2,0
2020-03-13 19:00:00,20,22,1,3,2,11,2,2,1,3,1,14,2,0,3,1,74,23,14,2,9,4,4,5,2,5,0,3,2,8,4,0,5,2,4,1,16,2,2,7,2,0,1,2,2,0,5,1
2020-03-13 20:00:00,19,34,0,3,9,10,2,10,0,6,2,10,6,1,2,7,67,33,16,1,23,3,3,7,1,4,0,2,1,6,1,2,4,1,11,1,11,19,1,2,7,0,1,4,8,7,3,0
2020-03-13 21:00:00,18,19,0,7,5,6,1,8,0,2,2,28,0,1,0,1,69,28,8,1,17,5,0,5,3,2,1,1,2,11,7,2,9,6,4,2,13,19,5,3,4,1,1,1,8,2,7,1
2020-03-13 22:00:00,16,32,1,7,2,18,4,8,1,11,3,12,5,1,0,8,69,29,12,2,16,1,0,0,3,1,2,2,2,6,1,1,3,3,1,3,15,6,3,1,6,1,1,1,5,2,1,1
2020-03-13 23:00:00,17,21,0,3,4,12,1,9,2,2,7,11,1,0,1,0,59,20,4,0,27,3,2,3,4,2,2,1,5,8,4,1,3,0,2,1,11,4,3,0,4,1,1,2,8,4,4,0
2020-03-14 00:00:00,10,14,0,5,3,6,2,2,2,3,4,14,1,0,0,4,43,8,7,1,8,0,1,0,2,0,0,0,1,5,0,0,5,0,4,1,14,2,2,1,1,0,0,3,1,1,1,1
2020-03-14 01:00:00,4,12,0,1,6,4,1,3,1,4,0,5,0,0,1,2,32,6,3,0,6,0,1,1,0,0,0,0,0,6,0,0,0,1,0,1,3,5,0,1,1,0,1,2,1,0,0,1
2020-03-14 02:00:00,0,2,0,0,2,2,1,3,0,0,0,2,0,0,0,0,28,4,1,0,6,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,0,2,0,0,1,0,1,0,0,0
