,Hokkaido,Osaka,Tokushima,Nagasaki,Niigata,Hyogo,Ishikawa,Nagano,Tottori,Gunma,Oita,Saitama,Toyama,Akita,Wakayama,Kochi,Miyagi,Tokyo,Kanagawa,Fukuoka,Yamanashi,Aichi,Iwate,Unknown,Okayama,Nara,Mie,Kagawa,Miyazaki,Aomori,Shizuoka,Yamagata,Kumamoto,Hiroshima,Yamaguchi,Tochigi,Kagoshima,Chiba,Saga,Gifu,Okinawa,Shimane,Fukui,Ehime,Kyoto,Shiga,Fukushima,Ibaraki
2019-09-09 15:00:00,8,8,0,0,2,6,0,1,0,3,1,14,3,0,0,3,11,74,37,3,1,7,1,1,0,1,2,2,0,1,5,4,1,1,0,3,1,18,0,2,1,0,0,0,7,3,6,5
2019-09-09 16:00:00,6,8,1,0,0,4,0,4,3,0,1,15,1,0,0,0,11,73,28,3,0,4,0,3,0,0,1,0,0,0,8,3,1,3,4,2,1,29,0,1,0,5,1,2,1,0,10,12
2019-09-09 17:00:00,4,9,1,0,1,2,0,10,0,4,0,13,1,3,0,0,9,79,34,5,4,8,1,3,3,1,1,0,0,0,6,3,3,1,1,7,1,24,0,3,0,0,1,1,2,3,11,8
2019-09-09 18:00:00,9,5,0,0,3,6,2,5,0,6,0,16,1,0,0,1,8,139,43,6,2,6,1,6,2,3,2,0,1,1,8,0,2,6,2,8,2,31,0,1,2,0,0,0,3,2,8,4
2019-09-09 19:00:00,5,11,1,0,1,2,1,13,0,1,2,9,0,2,0,0,5,77,44,4,2,8,1,5,1,3,2,0,2,1,7,2,1,0,1,6,0,34,1,3,2,1,0,6,3,1,5,13
2019-09-09 20:00:00,3,7,0,1,7,2,1,8,3,3,2,23,1,1,1,1,4,80,35,5,2,7,1,2,4,1,1,0,0,1,6,0,0,2,2,9,0,40,0,1,1,0,0,1,6,0,8,6
2019-09-09 21:00:00,5,7,0,3,1,6,1,14,0,4,0,10,1,0,2,0,4,67,27,3,0,7,1,3,0,0,3,5,0,0,11,4,0,2,2,2,1,29,1,2,2,1,0,3,5,0,4,9
2019-09-09 22:00:00,7,13,0,2,2,2,1,6,0,2,2,9,0,1,1,1,5,51,25,4,0,11,1,2,1,1,4,0,2,2,10,1,0,2,0,4,1,21,0,0,1,0,1,0,3,2,0,6
2019-09-09 23:00:00,11,5,0,2,1,3,1,2,0,5,0,8,0,1,0,0,1,46,17,3,0,6,1,2,1,0,0,1,2,0,13,2,1,1,0,1,1,22,2,0,0,0,0,0,1,1,1,5
2019-09-10 00:00:00,2,5,0,0,0,0,1,3,0,0,0,5,0,1,0,1,1,28,7,2,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,0,0,0,0,0,0,0,2,6
2019-09-10 01:00:00,1,1,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,15,3,1,0,2,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,2,0,0,1,0,0,0,1,0,1,1
2019-09-10 02:00:00,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2,1
2019-09-10 03:00:00,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,10,7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2019-09-10 04:00:00,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,10,0,0,0,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,0,0,0,5,0,1,0,0,2,0
2019-09-10 05:00:00,0,6,0,0,1,2,1,1,0,0,0,4,0,0,0,0,2,12,11,1,0,0,0,1,0,0,0,0,3,0,0,2,0,0,1,1,0,6,2,0,3,0,0,1,0,1,2,1
2019-09-10 06:00:00,6,13,1,1,1,5,1,2,1,2,0,13,0,0,0,0,3,35,16,2,0,5,0,1,0,0,1,0,0,0,0,1,0,2,1,4,1,17,0,0,0,1,1,0,0,3,9,2
2019-09-10 07:00:00,4,14,0,0,2,2,0,6,0,3,0,12,0,2,1,3,4,42,18,2,0,6,1,1,0,1,0,1,0,1,6,0,1,5,1,2,1,22,0,0,2,0,0,0,1,2,7,7
2019-09-10 08:00:00,3,11,1,6,5,8,2,4,0,0,0,6,1,1,0,1,1,32,27,3,1,3,0,3,0,0,1,2,2,0,5,0,0,0,3,0,2,15,0,1,2,0,1,0,1,1,2,6
2019-09-10 09:00:00,4,4,0,0,0,1,0,4,0,1,0,6,1,0,0,1,1,21,13,1,0,2,0,2,1,1,1,0,2,0,5,0,0,1,0,0,1,20,0,0,1,0,0,0,1,2,3,4
2019-09-10 10:00:00,3,8,0,0,4,0,0,3,3,0,1,4,0,0,0,0,1,33,18,0,1,2,2,0,0,0,1,1,1,2,5,0,2,1,2,2,0,14,0,1,0,5,0,0,1,0,4,2
2019-09-10 11:00:00,3,5,0,1,3,1,0,2,2,0,1,4,0,0,0,0,0,24,10,1,1,2,1,2,0,1,1,1,0,0,6,3,0,1,0,2,0,15,0,0,1,0,0,0,0,0,1,5
2019-09-10 12:00:00,4,6,0,0,3,3,2,1,0,2,0,9,1,1,0,1,0,32,12,2,1,4,2,2,0,1,0,0,0,0,6,0,0,1,1,3,2,15,1,0,1,1,0,1,3,1,4,2
2019-09-10 13:00:00,0,1,1,1,1,6,0,4,0,1,0,4,1,1,0,0,2,25,11,3,0,2,1,3,0,0,1,1,0,0,5,0,0,0,0,2,0,7,1,0,0,0,0,0,0,0,0,3
2019-09-10 14:00:00,2,3,0,1,0,3,0,3,0,0,0,3,1,1,0,0,0,17,12,2,4,5,0,3,0,1,0,0,0,0,5,0,0,1,0,1,0,10,1,0,0,1,1,0,6,1,7,3
2019-09-10 15:00:00,3,6,0,1,0,0,0,2,3,0,0,5,1,0,0,0,2,26,9,1,1,1,0,0,0,1,0,0,0,2,1,0,0,0,0,1,1,13,0,0,2,0,0,0,9,1,0,4
2019-09-10 16:00:00,2,6,0,0,2,0,1,1,4,0,0,5,0,0,0,1,2,15,11,0,3,4,0,0,0,0,0,1,1,0,2,0,0,0,2,1,0,13,0,2,2,4,0,0,3,0,3,3
2019-09-10 17:00:00,1,4,0,0,0,0,2,2,1,3,1,8,2,0,0,0,1,23,8,4,4,3,1,0,2,0,0,1,0,0,4,0,1,0,0,0,0,23,0,0,4,2,2,0,3,0,1,5
2019-09-10 18:00:00,1,9,1,0,3,2,0,5,4,12,2,26,0,0,1,1,3,40,8,1,2,2,0,1,1,1,2,0,0,1,3,0,1,2,0,8,3,19,0,0,0,6,1,2,5,2,1,5
2019-09-10 19:00:00,2,2,0,2,1,4,1,3,2,9,0,24,1,1,0,0,0,34,12,2,2,4,0,1,1,0,1,0,0,0,11,1,1,2,0,17,0,14,0,0,1,0,0,1,1,0,4,12
2019-09-10 20:00:00,4,2,1,1,2,5,1,4,0,1,1,12,0,0,0,0,1,26,14,0,1,2,2,1,0,0,0,1,0,0,5,0,0,0,0,7,4,22,0,2,0,0,1,0,0,0,3,11
2019-09-10 21:00:00,7,10,1,2,3,5,1,5,3,0,2,17,0,1,0,1,1,50,15,4,0,4,3,1,1,0,0,1,0,1,3,2,0,2,0,4,2,49,1,0,2,0,0,1,1,0,3,13
2019-09-10 22:00:00,5,5,0,1,1,4,0,6,0,2,0,14,0,0,0,0,2,98,11,3,0,9,0,3,5,0,1,1,1,1,6,1,2,0,0,2,0,47,0,2,4,1,0,2,0,4,2,6
2019-09-10 23:00:00,4,2,0,0,0,3,1,1,0,0,0,10,0,0,0,0,2,60,17,3,1,4,0,0,0,0,0,2,1,1,7,0,3,0,1,1,0,19,0,3,0,0,1,0,0,3,1,5
2019-09-11 00:00:00,4,3,0,0,0,3,0,3,0,0,0,3,1,0,0,0,0,16,9,3,0,0,1,0,0,0,0,0,0,1,4,0,0,1,0,2,0,8,0,1,1,0,0,0,0,0,0,1
2019-09-11 01:00:00,1,2,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,7,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0
2019-09-11 02:00:00,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,1,0
2019-09-11 03:00:00,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0
2019-09-11 04:00:00,2,0,0,0,0,0,1,0,4,0,0,5,0,1,0,0,0,3,2,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,5,0,0,0,0,0,0
2019-09-11 05:00:00,4,4,0,0,3,0,0,0,0,1,0,0,1,0,0,1,1,10,1,1,1,0,1,0,0,1,1,0,1,1,2,0,1,0,0,0,0,5,0,4,0,0,0,1,1,2,0,2
2019-09-11 06:00:00,5,29,1,0,3,4,1,2,0,0,0,3,0,2,0,1,4,19,8,1,1,5,1,0,0,0,4,3,0,3,2,0,0,2,0,1,1,12,0,0,0,0,1,0,2,0,3,6
2019-09-11 07:00:00,3,9,0,0,6,1,1,1,0,3,0,7,0,2,0,0,7,22,6,2,0,5,3,1,0,1,1,0,0,1,3,1,1,2,0,5,0,15,0,1,2,0,1,0,3,1,7,3
2019-09-11 08:00:00,8,9,0,0,0,3,1,4,0,1,2,4,1,2,0,0,2,20,6,0,0,1,8,2,2,1,1,0,0,3,2,2,0,1,2,0,0,8,0,1,3,0,0,0,3,0,8,5
2019-09-11 09:00:00,8,8,0,1,1,1,0,7,0,0,0,4,1,1,0,1,4,15,8,0,2,4,1,0,1,0,1,0,0,1,2,1,0,0,2,1,0,9,0,2,2,0,1,0,1,1,0,2
2019-09-11 10:00:00,12,6,0,0,1,0,1,3,3,0,0,2,1,1,0,0,0,14,6,1,0,3,1,2,0,0,1,0,0,4,4,1,1,0,0,1,0,16,0,0,1,4,0,0,1,0,1,0
2019-09-11 11:00:00,9,5,0,0,1,1,5,3,3,0,0,4,3,0,0,0,0,14,10,1,0,4,3,1,1,0,1,1,1,1,3,2,1,2,1,1,0,12,1,4,2,0,0,0,8,0,2,3
2019-09-11 12:00:00,15,7,1,0,2,4,2,3,1,1,2,3,2,1,0,0,7,32,9,2,2,4,8,1,2,0,1,1,0,1,1,8,3,2,0,1,0,16,1,2,1,0,0,1,11,3,4,4
2019-09-11 13:00:00,11,3,0,1,8,1,0,6,1,1,0,5,1,2,0,0,8,8,5,1,0,3,1,0,4,0,2,0,0,0,2,5,0,1,2,2,2,8,0,5,1,2,4,1,4,1,3,0
2019-09-11 14:00:00,10,18,0,0,4,6,1,6,2,3,1,2,0,0,3,0,6,18,7,1,3,9,0,0,8,0,4,0,0,4,8,6,0,2,0,4,1,12,1,4,0,1,2,1,7,4,2,0
2019-09-11 15:00:00,14,25,1,1,3,19,0,5,0,4,0,6,0,3,2,0,5,19,4,0,4,18,2,0,2,4,3,0,0,4,10,2,0,5,0,12,1,12,0,3,0,0,2,1,5,1,17,2
2019-09-11 16:00:00,8,27,1,0,2,20,1,5,4,4,0,41,3,2,0,0,2,41,9,2,1,5,2,3,3,2,2,1,0,2,11,2,0,3,2,5,0,13,3,4,0,5,1,0,8,0,6,5
2019-09-11 17:00:00,12,18,0,0,3,18,1,4,0,2,0,36,1,1,0,0,3,185,27,5,0,8,1,5,2,1,5,0,0,0,12,1,0,3,2,4,0,26,0,1,0,0,2,1,4,2,2,11
2019-09-11 18:00:00,6,32,0,0,2,16,3,4,3,8,0,17,3,4,1,0,4,78,13,3,1,7,3,4,6,5,3,1,1,2,14,1,1,3,0,2,0,27,2,1,3,1,1,1,6,0,3,4
2019-09-11 19:00:00,11,11,1,0,3,8,1,2,1,3,2,8,1,0,0,0,1,38,7,4,0,5,2,1,9,6,3,0,2,1,4,2,0,3,2,1,1,18,0,0,1,2,0,2,10,1,3,3
2019-09-11 20:00:00,11,14,0,1,3,7,0,1,2,2,1,6,1,1,0,1,1,26,10,2,0,7,0,0,4,2,2,2,0,0,5,2,0,4,2,2,0,18,1,0,2,0,0,1,6,2,4,5
2019-09-11 21:00:00,7,11,0,1,0,6,1,4,3,2,3,11,3,0,1,1,1,25,4,4,0,3,0,0,5,1,1,0,0,1,2,0,3,1,0,3,3,20,0,1,1,0,1,0,2,0,7,4
2019-09-11 22:00:00,6,7,0,0,1,7,0,2,0,5,1,31,0,0,1,1,0,25,11,2,0,4,0,0,0,2,2,2,5,1,5,1,0,4,0,2,0,36,0,0,2,1,0,1,5,1,1,5
2019-09-11 23:00:00,6,16,1,0,1,2,0,1,1,0,0,15,0,0,0,0,2,22,8,4,0,1,0,1,1,3,1,3,1,0,5,1,0,3,0,1,3,67,0,1,2,1,0,1,1,1,1,2
2019-09-12 00:00:00,0,2,0,0,0,2,0,1,0,1,0,4,0,0,1,0,1,9,5,0,0,2,1,1,0,0,1,0,0,0,3,0,0,0,0,3,0,15,0,0,0,0,0,1,2,0,0,0
2019-09-12 01:00:00,2,3,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,5,5,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,5,1,0,1,0,0,0,0,0,0,0
2019-09-12 02:00:00,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,12,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,3,0,0,1,0,0,1,0,0,1,0
2019-09-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,1,1,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2019-09-12 04:00:00,1,0,0,0,0,0,0,1,1,1,1,2,0,0,0,0,1,3,2,1,0,0,0,0,0,0,1,0,0,0,2,0,0,1,1,0,0,2,0,0,0,1,0,0,2,0,0,0
2019-09-12 05:00:00,6,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,6,5,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1
2019-09-12 06:00:00,7,1,0,0,0,2,1,1,0,1,0,4,0,2,2,0,0,10,6,2,0,0,1,0,0,0,0,0,1,1,4,0,0,1,1,2,0,10,1,1,1,1,0,0,2,0,4,1
2019-09-12 07:00:00,7,8,2,0,1,1,2,0,0,2,0,6,0,0,0,0,1,14,10,2,0,5,2,0,3,1,0,0,0,1,3,0,0,1,1,0,0,14,1,0,3,0,0,1,1,2,0,3
2019-09-12 08:00:00,12,6,0,0,1,4,0,3,0,2,0,4,0,0,1,0,2,24,14,0,0,2,1,1,1,0,2,0,0,0,3,0,0,1,4,0,0,12,1,1,1,0,0,3,2,1,2,4
2019-09-12 09:00:00,9,3,0,0,0,1,1,1,0,1,0,5,1,0,0,0,1,16,4,0,0,4,1,0,0,0,0,0,0,0,2,2,0,0,0,0,1,6,0,0,0,0,0,1,0,0,1,2
2019-09-12 10:00:00,4,6,0,0,0,5,0,1,0,0,2,4,0,1,0,0,1,13,2,0,0,1,2,0,0,0,1,0,1,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0
2019-09-12 11:00:00,7,0,0,0,2,1,0,1,0,0,0,5,0,0,0,0,1,13,5,0,0,2,1,0,0,1,1,0,1,0,1,1,0,1,1,1,0,8,1,2,0,1,0,0,3,0,0,1
2019-09-12 12:00:00,4,1,1,2,2,4,0,4,0,0,0,3,1,0,2,3,1,16,6,0,2,5,0,0,0,1,1,1,0,0,2,0,0,2,3,0,1,12,0,1,1,0,0,1,1,0,0,2
2019-09-12 13:00:00,3,1,2,1,0,1,0,1,0,1,0,0,0,0,1,1,0,11,1,0,1,5,0,1,0,0,1,0,0,0,2,0,0,1,0,0,2,11,0,0,0,0,0,0,1,0,1,4
2019-09-12 14:00:00,5,1,0,0,2,2,0,8,0,0,0,0,0,0,1,2,2,3,3,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,2
2019-09-12 15:00:00,2,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,12,7,1,0,2,0,0,0,1,0,0,1,0,3,0,0,0,1,1,2,7,2,0,0,0,0,0,0,1,0,1
2019-09-12 16:00:00,2,2,0,1,0,0,0,5,0,1,0,5,0,0,1,1,0,10,7,1,0,1,1,0,0,0,0,0,0,0,3,0,2,0,0,0,1,4,0,0,1,0,0,0,0,0,0,1
2019-09-12 17:00:00,2,2,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,12,2,2,0,5,0,0,1,0,2,0,1,0,3,1,0,0,0,1,2,9,0,1,2,0,0,2,1,0,0,0
2019-09-12 18:00:00,2,4,0,0,1,1,0,1,0,2,0,1,0,0,0,1,0,17,4,0,1,1,0,0,1,0,1,0,0,0,3,0,1,0,0,1,4,8,1,0,0,0,0,1,0,1,1,3
2019-09-12 19:00:00,2,2,0,0,0,1,0,3,0,0,0,0,0,1,0,1,0,21,6,1,1,2,0,1,0,0,1,0,0,0,4,0,3,1,0,0,7,20,1,1,0,0,0,0,3,0,2,0
2019-09-12 20:00:00,0,6,0,1,0,0,0,1,0,1,1,1,0,1,0,1,0,11,5,3,0,0,1,0,0,0,1,0,0,0,3,0,1,0,0,1,2,16,0,0,2,0,1,0,1,0,3,0
2019-09-12 21:00:00,3,2,0,0,0,2,0,4,0,3,0,5,0,0,2,0,3,17,8,2,0,2,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,9,0,0,3,1,0,2,3,0,0,1
2019-09-12 22:00:00,3,3,0,1,2,1,0,2,1,0,0,6,0,0,0,0,0,17,9,0,1,3,0,0,0,1,3,0,1,0,1,1,1,1,2,1,0,16,0,0,0,1,0,1,2,0,0,0
2019-09-12 23:00:00,1,4,0,0,0,0,1,3,0,0,0,4,0,0,0,0,1,10,4,2,1,0,1,1,2,1,1,0,0,0,3,0,0,1,0,0,0,8,0,1,0,0,0,0,5,0,0,1
2019-09-13 00:00:00,1,8,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,0,5,0,0,0,0,0,0,1,1,0,2
2019-09-13 01:00:00,1,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,2,0,0,0
2019-09-13 02:00:00,1,7,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2019-09-13 03:00:00,0,2,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
2019-09-13 04:00:00,0,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,5,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2019-09-13 05:00:00,1,7,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,1,0,1
2019-09-13 06:00:00,1,20,0,0,0,10,0,0,0,0,1,0,1,0,4,1,0,6,5,0,0,2,0,0,1,6,1,0,0,0,1,0,1,1,1,0,0,8,0,0,1,0,1,0,3,2,4,1
2019-09-13 07:00:00,2,36,1,0,2,19,2,5,0,2,0,2,0,1,4,1,1,6,5,2,0,3,0,1,0,9,1,2,0,1,3,0,1,3,1,1,0,12,2,1,5,0,3,0,11,5,1,0
2019-09-13 08:00:00,0,30,2,1,1,8,1,3,1,0,1,3,0,0,4,0,0,15,1,2,0,5,0,0,1,4,3,1,0,0,5,0,2,0,1,0,0,9,0,0,2,0,2,0,7,7,0,2
2019-09-13 09:00:00,1,26,1,0,0,9,1,3,0,5,1,2,0,0,4,0,0,7,2,0,0,4,0,0,0,3,3,1,1,0,3,0,1,2,0,2,0,14,0,1,0,0,0,0,3,1,0,1
2019-09-13 10:00:00,1,15,0,0,0,16,0,2,0,0,0,4,2,0,3,1,0,6,5,1,0,1,0,1,0,1,1,0,1,0,3,0,0,1,0,0,0,5,1,1,0,2,0,0,2,4,1,2
2019-09-13 11:00:00,1,13,1,2,0,4,0,1,0,0,0,1,0,0,0,1,0,12,4,2,0,1,0,1,0,1,0,0,0,0,3,0,0,0,0,1,1,11,0,0,1,0,1,0,0,0,1,0
2019-09-13 12:00:00,1,13,0,1,2,3,0,1,0,2,0,4,3,0,2,0,1,19,8,1,0,2,1,2,2,3,0,0,0,1,3,0,0,0,0,4,1,5,0,0,1,0,0,2,2,2,0,2
2019-09-13 13:00:00,1,6,0,1,1,4,0,0,0,1,0,3,0,0,2,0,0,11,1,0,1,2,0,0,0,0,0,0,0,0,6,0,0,0,1,1,0,7,0,0,0,0,0,1,1,0,0,1
2019-09-13 14:00:00,2,6,0,0,0,2,0,2,0,0,0,2,1,0,3,1,0,6,5,0,0,1,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,5,0,0,3,0,0,0,3,0,2,0
2019-09-13 15:00:00,2,4,0,0,0,3,0,1,0,0,0,0,0,1,0,1,0,4,4,0,1,0,0,2,0,1,0,0,0,1,1,0,1,0,0,1,1,7,0,0,0,0,0,1,1,0,1,0
2019-09-13 16:00:00,0,3,0,0,0,2,0,0,0,0,0,4,0,0,0,1,0,8,5,1,0,1,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,4,0,1,2,0,0,1,0,1,0,1
2019-09-13 17:00:00,1,2,0,1,0,3,0,0,0,1,0,5,0,0,0,0,1,10,6,1,0,3,1,0,0,0,1,0,0,0,3,0,2,1,0,0,0,10,0,0,1,0,0,0,1,1,1,0
2019-09-13 18:00:00,1,8,0,0,0,6,0,4,0,0,0,5,0,0,1,0,0,16,4,0,1,0,0,1,0,0,0,0,6,0,2,0,1,0,0,1,0,4,0,0,1,0,0,0,1,0,1,0
2019-09-13 19:00:00,2,3,0,1,0,5,0,4,0,1,0,2,0,0,2,1,0,4,8,1,0,4,1,0,1,0,0,1,0,1,3,0,2,1,1,0,0,11,0,0,1,0,0,0,2,0,3,0
2019-09-13 20:00:00,0,4,0,1,0,1,0,3,0,1,1,1,0,0,0,1,0,12,9,0,0,3,0,2,0,0,1,0,1,0,2,0,0,0,3,0,1,9,0,0,2,0,0,0,1,0,1,1
2019-09-13 21:00:00,1,3,0,0,0,1,1,1,0,0,0,2,0,0,1,0,0,6,5,1,2,2,0,0,0,1,1,0,1,0,5,0,0,1,0,1,1,17,0,0,1,0,0,0,1,0,2,3
2019-09-13 22:00:00,1,1,0,0,0,3,1,0,0,3,0,1,0,0,0,0,0,15,3,3,0,0,0,0,0,0,0,0,1,1,5,0,4,0,1,1,1,13,0,2,1,0,0,1,2,1,1,2
2019-09-13 23:00:00,1,3,0,0,1,3,0,0,0,1,0,0,1,0,1,0,1,7,8,1,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,8,0,1,0,0,0,0,1,1,0,0
2019-09-14 00:00:00,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,1,9,3,2,1,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1
2019-09-14 01:00:00,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,3,2,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
2019-09-14 02:00:00,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0
2019-09-14 03:00:00,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-14 04:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2019-09-14 05:00:00,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,1
2019-09-14 06:00:00,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,4,1,0,1,0,1,1,1,0,0,2,0,1,0,0,0,0,1,0,16,0,0,0,0,0,0,0,1,1,4
2019-09-14 07:00:00,4,1,1,1,2,0,0,0,0,0,1,3,0,0,2,1,1,14,10,0,1,2,1,3,0,1,0,0,1,0,2,0,0,1,3,0,1,34,0,0,0,0,0,0,0,0,3,2
2019-09-14 08:00:00,0,0,0,0,0,0,0,2,0,0,0,4,0,0,1,1,0,7,4,1,1,1,0,1,0,1,0,0,1,1,2,0,0,1,0,3,0,23,0,1,3,0,0,0,0,1,0,3
2019-09-14 09:00:00,3,3,0,1,0,0,1,0,0,0,2,11,1,0,0,0,1,30,4,2,0,1,1,3,0,0,0,0,1,0,3,0,0,1,0,2,0,18,0,0,1,0,0,1,0,0,1,3
2019-09-14 10:00:00,1,3,0,0,0,1,0,0,2,0,0,6,0,0,0,0,0,28,5,1,1,2,0,2,0,0,1,0,2,0,5,0,3,0,0,3,2,15,0,0,0,0,0,1,1,0,1,7
2019-09-14 11:00:00,1,3,1,0,0,0,0,1,0,1,0,6,0,0,0,0,0,17,8,0,0,2,0,1,0,0,0,0,4,0,1,0,0,0,1,1,5,8,0,0,3,0,0,0,0,0,1,1
2019-09-14 12:00:00,1,5,0,3,0,1,0,0,0,0,0,6,0,0,1,0,0,16,4,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,15,0,0,1,0,0,0,2,1,1,1
2019-09-14 13:00:00,0,1,0,1,0,1,0,0,0,0,1,5,1,0,0,0,0,9,7,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,11,0,1,2,0,0,0,0,0,0,3
2019-09-14 14:00:00,3,0,0,0,0,1,0,1,0,0,0,3,0,0,0,1,2,10,5,0,2,0,0,0,1,1,2,0,0,0,3,0,0,0,0,0,0,6,2,0,3,0,0,0,0,0,1,1
2019-09-14 15:00:00,2,1,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,12,2,0,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,7,1,1,1,0,0,1,0,0,3,0
2019-09-14 16:00:00,0,4,0,1,1,0,1,1,2,0,0,1,0,0,0,1,4,5,3,1,1,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,9,0,0,1,1,1,0,0,0,1,3
2019-09-14 17:00:00,3,3,0,1,1,1,0,1,0,0,0,6,0,0,0,0,0,5,4,1,0,1,0,0,0,0,1,0,0,0,3,1,0,0,0,1,3,5,0,0,1,0,0,0,0,0,0,2
2019-09-14 18:00:00,2,5,0,1,0,0,0,0,0,0,0,2,0,0,1,0,1,6,3,1,0,4,2,0,0,0,0,0,1,1,0,1,0,0,0,0,1,13,0,2,0,1,1,0,1,0,0,0
2019-09-14 19:00:00,1,0,0,1,2,1,0,1,0,2,0,3,0,0,0,0,1,6,5,1,1,0,1,0,0,0,1,0,0,0,2,0,2,0,0,0,0,9,0,0,0,0,0,0,1,0,2,2
